LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,PLSCR,SLD,LNRCAT,LNRTSG,SLVCAT,HUB,LID,SNZZL,RECOAT,RAW_LEAK_RATE,SMOOTH_LEAK_RATE,DP_FAIL_HRS,LB_AR,LB_C4F8_IGI,LB_CF4,LB_CH3F,LB_CH4,LB_CHF3,LB_CL2,LB_CL2_HI,LB_COS,LB_H2,LB_HBr,LB_HBR,LB_HE,LB_N2_HI,LB_N2_LO,LB_NF3,LB_O2,LB_O2_IGI,ADDED_CLUSTERS,ADDED_CLUSTERS_MA3,ADDED_CLUSTERS_MA6,ADDED_CLUSTERS_MA9,ADDED_CLUSTER_AREA,ADDED_CLUSTER_AREA_MA3,ADDED_CLUSTER_AREA_MA6,ADDED_CLUSTER_AREA_MA9,LARGE_ADDERS,LARGE_ADDERS_MA3,LARGE_ADDERS_MA6,LARGE_ADDERS_MA9,TOTAL_ADDERS,TOTAL_ADDERS_MA3,TOTAL_ADDERS_MA6,TOTAL_ADDERS_MA9,MONTW_4HRS,MONTW_12HRS,MONTW_24HRS,MONTW_48HRS,MONTW_72HRS,MONTW_96HRS,8GAB_4HRS,8GAB_12HRS,8GAB_24HRS,8GAB_48HRS,8GAB_72HRS,8GAB_96HRS,8THA_4HRS,8THA_12HRS,8THA_24HRS,8THA_48HRS,8THA_72HRS,8THA_96HRS,8GOB_4HRS,8GOB_12HRS,8GOB_24HRS,8GOB_48HRS,8GOB_72HRS,8GOB_96HRS,8PIL_4HRS,8PIL_12HRS,8PIL_24HRS,8PIL_48HRS,8PIL_72HRS,8PIL_96HRS,8SIF_4HRS,8SIF_12HRS,8SIF_24HRS,8SIF_48HRS,8SIF_72HRS,8SIF_96HRS,8MT5_4HRS,8MT5_12HRS,8MT5_24HRS,8MT5_48HRS,8MT5_72HRS,8MT5_96HRS,0GAB_4HRS,0GAB_12HRS,0GAB_24HRS,0GAB_48HRS,0GAB_72HRS,0GAB_96HRS,0THA_4HRS,0THA_12HRS,0THA_24HRS,0THA_48HRS,0THA_72HRS,0THA_96HRS,0GOB_4HRS,0GOB_12HRS,0GOB_24HRS,0GOB_48HRS,0GOB_72HRS,0GOB_96HRS,0PIL_4HRS,0PIL_12HRS,0PIL_24HRS,0PIL_48HRS,0PIL_72HRS,0PIL_96HRS,0SIF_4HRS,0SIF_12HRS,0SIF_24HRS,0SIF_48HRS,0SIF_72HRS,0SIF_96HRS,ROUTE_STARTS,DP_FAIL_15,DP_FAIL_30,DP_FAIL_60,TOTAL_ADDERS_CLASS,TOTAL_ADDERS_MA3_CLASS,TOTAL_ADDERS_MA6_CLASS,TOTAL_ADDERS_MA9_CLASS,LARGE_ADDERS_CLASS,LARGE_ADDERS_MA3_CLASS,LARGE_ADDERS_MA6_CLASS,LARGE_ADDERS_MA9_CLASS,ADDED_CLUSTERS_CLASS,ADDED_CLUSTERS_MA3_CLASS,ADDED_CLUSTERS_MA6_CLASS,ADDED_CLUSTERS_MA9_CLASS,ADDED_CLUSTER_AREA_CLASS,ADDED_CLUSTER_AREA_MA3_CLASS,ADDED_CLUSTER_AREA_MA6_CLASS,ADDED_CLUSTER_AREA_MA9_CLASS
D5284030,GP4QB303JKE0,8PONCVEB,FL,8M6CL,PNCB,AME425_PM4,260463.0,P_78_GABON,2025-11-18 16:30:04,POR+CV,6,0.0,BSL,ZERO,True,2025-11-18 17:57:27,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,0,1,AME425,D528403,303,23.0,11.0,OFF,OFF,OFF,ON,OFF,13553.0,943.0,13553.0,943.0,345.0,P_78_GABON,2.4882838889,11/18/2025 4:30:04 PM,4.14864,59.0,34.572,False,False,MISSING,False,False,False,1.0,False,False,0.0839,0.06956,,0.002,0.0,0.003,0.004,0.005,0.0,0.001,,0.0,0.001,0.0,,0.001,0.0,,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.111111,0.0,0.0,0.166667,0.111111,0.0,0.0,0.0,0.0,1.0,1.0,21.0,60.0,142.0,236.0,358.0,406.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_2057,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
D5284030,GP4QB118JKC0,8PONCVEB,FL,8M6CL,PNCB,AME425_PM3,260463.0,P_78_GABON,2025-11-18 16:25:43,POR+CV+GF,6,0.0,BSL,ZERO,True,2025-11-18 17:57:27,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,0,1,AME425,D528403,118,20.0,10.0,OFF,OFF,ON,ON,OFF,13300.0,1056.0,404.0,27.0,404.0,P_78_GABON,2.4172908333,11/18/2025 4:25:43 PM,4.6776213889,66.0,38.980178241,False,False,False,False,False,False,1.0,False,False,0.0745,0.29478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014,,0.0,0.0,0.0,0.0,0.0,0.055556,0.037037,0.0,0.0,0.00625,0.004167,1.6666666667,0.555556,0.555556,0.37037,2.3333333333,1.111111,1.611111,1.407407,0.0,0.0,2.0,2.0,2.0,31.0,22.0,68.0,126.0,194.0,319.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_2057,0,0,0,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,1
D5284030,GP4QB304JKA7,8PONCVEB,FL,8M6CL,PNCB,AME425_PM4,260463.0,P_78_GABON,2025-11-18 16:12:27,POR+CV,6,0.0,BSL,ZERO,True,2025-11-18 17:57:27,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,0,1,AME425,D528403,304,15.0,7.0,OFF,OFF,OFF,ON,OFF,13553.0,943.0,13553.0,943.0,345.0,P_78_GABON,2.4882838889,11/18/2025 4:12:27 PM,4.14864,59.0,34.572,False,False,MISSING,False,False,False,1.0,False,False,0.0839,0.06956,,0.002,0.0,0.003,0.004,0.005,0.0,0.001,,0.0,0.001,0.0,,0.001,0.0,,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.111111,0.0,0.0,0.166667,0.111111,0.0,0.0,0.0,0.0,1.0,1.0,18.0,60.0,138.0,232.0,354.0,402.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_2057,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
D5284030,GP4QB130JKG4,8PONCVEB,FL,8M6CL,PNCB,AME425_PM3,260463.0,P_78_GABON,2025-11-18 16:03:49,POR+CV+GF,6,0.0,BSL,ZERO,True,2025-11-18 17:57:27,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,0,1,AME425,D528403,130,10.0,5.0,OFF,OFF,ON,ON,OFF,13300.0,1056.0,404.0,27.0,404.0,P_78_GABON,2.4172908333,11/18/2025 4:03:49 PM,4.6776213889,66.0,38.980178241,False,False,False,False,False,False,1.0,False,False,0.0745,0.29478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014,,0.0,0.0,0.0,0.0,0.0,0.055556,0.037037,0.0,0.0,0.00625,0.004167,1.6666666667,0.555556,0.555556,0.37037,2.3333333333,1.111111,1.611111,1.407407,0.0,0.0,2.0,2.0,2.0,31.0,17.0,67.0,121.0,189.0,314.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_2057,0,0,0,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,1
D5284030,GP4QB122JKD1,8PONCVEB,FL,8M6CL,PNCB,AME425_PM3,260463.0,P_78_GABON,2025-11-18 15:50:58,POR+CV+GF,6,0.0,BSL,ZERO,True,2025-11-18 17:57:27,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,0,1,AME425,D528403,122,3.0,2.0,OFF,OFF,ON,ON,OFF,13300.0,1056.0,404.0,27.0,404.0,P_78_GABON,2.4172908333,11/18/2025 3:50:58 PM,4.6776213889,66.0,38.980178241,False,False,False,False,False,False,1.0,False,False,0.0745,0.29478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014,,0.0,0.0,0.0,0.0,0.0,0.055556,0.037037,0.0,0.0,0.00625,0.004167,1.6666666667,0.555556,0.555556,0.37037,2.3333333333,1.111111,1.611111,1.407407,0.0,0.0,2.0,2.0,2.0,31.0,14.0,67.0,118.0,189.0,314.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_2057,0,0,0,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,1
D521E4A0,MC6GR040WAA5,1L278VD,FL,8M6CL,X78D,AME421_PM4,260463.0,P_78_GABON,2025-11-18 04:18:42,POR+CV,2,0.0,BSL,ZERO,True,2025-11-18 05:17:01,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,1X278DSM61NA1,0,0,0,AME421,D521E4A,40,11.0,7.0,OFF,OFF,OFF,ON,OFF,22248.0,1427.0,7365.0,505.0,445.0,P_78_GABON,1.0788252778,11/18/2025 4:18:42 AM,5.03058,69.950327885,41.9215,False,False,False,False,False,False,1.0,False,False,0.058,0.06742,,0.0,0.0,0.0,0.0,0.003,0.0,0.013,,0.0,0.003,0.0,,0.0,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.777778,0.740741,1.0,0.333333,0.777778,0.740741,0.0,0.0,0.0,0.0,0.0,0.0,35.0,70.0,89.0,124.0,269.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.367YC_SNIP_DLP2158236-1_1656,0,0,0,2,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0
D521E4A0,MC6GR012WAD0,1L278VD,FL,8M6CL,X78D,AME421_PM4,260463.0,P_78_GABON,2025-11-18 04:06:00,POR+CV,2,0.0,BSL,ZERO,True,2025-11-18 05:17:01,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,1X278DSM61NA1,0,0,0,AME421,D521E4A,12,8.0,4.0,OFF,OFF,OFF,ON,OFF,22248.0,1427.0,7365.0,505.0,445.0,P_78_GABON,1.0788252778,11/18/2025 4:06:00 AM,5.03058,69.950327885,41.9215,False,False,False,False,False,False,1.0,False,False,0.058,0.06742,,0.0,0.0,0.0,0.0,0.003,0.0,0.013,,0.0,0.003,0.0,,0.0,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.777778,0.740741,1.0,0.333333,0.777778,0.740741,0.0,0.0,0.0,0.0,0.0,1.0,35.0,70.0,86.0,121.0,266.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.367YC_SNIP_DLP2158236-1_1656,0,0,0,2,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0
D519EM10,GK2LD354JKE1,1L278VD,FL,8M6CL,X78D,AME425_PM1,260463.0,P_78_GABON,2025-11-17 11:02:48,POR+CV+GF,2,0.0,BSL,ZERO,True,2025-11-17 12:49:59,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,1X278DSM61NA1,0,0,0,AME425,D519EM1,354,23.0,6.0,OFF,OFF,ON,ON,OFF,15156.0,1174.0,134.0,10.0,134.0,P_78_GOBI_R3,3.2453666667,11/17/2025 11:02:48 AM,5.7738716667,68.841449206,48.115597222,False,False,False,False,False,False,1.0,False,False,0.2106,0.1745,37.446666666666665,0.0,0.0,0.0,0.001,0.0,0.0,0.0,,0.003,0.0,0.0,,0.0,0.0,,0.002,0.0,0.0,0.3333333333,0.111111,0.055556,0.037037,0.0225,0.0075,0.00375,0.0025,1.0,0.333333,0.333333,0.333333,2.0,1.0,0.666667,0.555556,0.0,0.0,43.0,43.0,68.0,68.0,5.0,5.0,5.0,5.0,19.0,122.0,0.0,17.0,38.0,38.0,38.0,51.0,4.0,47.0,47.0,47.0,55.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31RQC_SNIP_DLP2177233-1_114,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
D519EM10,GK2LD353JKH2,1L278VD,FL,8M6CL,X78D,AME425_PM1,260463.0,P_78_GABON,2025-11-17 10:49:45,POR+CV+GF,2,0.006645,BSL,BSL,False,2025-11-17 12:49:59,BPD436,0.0,BSL,ZERO,True,0.006645,BSL,BSL,False,SNY449,1X278DSM61NA1,0,0,0,AME425,D519EM1,353,12.0,3.0,OFF,OFF,ON,ON,OFF,15156.0,1174.0,134.0,10.0,134.0,P_78_GOBI_R3,3.2453666667,11/17/2025 10:49:45 AM,5.7738716667,68.841449206,48.115597222,False,False,False,False,False,False,1.0,False,False,0.2106,0.1745,37.229166666666664,0.0,0.0,0.0,0.001,0.0,0.0,0.0,,0.003,0.0,0.0,,0.0,0.0,,0.002,0.0,0.0,0.3333333333,0.111111,0.055556,0.037037,0.0225,0.0075,0.00375,0.0025,1.0,0.333333,0.333333,0.333333,2.0,1.0,0.666667,0.555556,0.0,0.0,43.0,43.0,68.0,68.0,2.0,2.0,2.0,2.0,19.0,119.0,0.0,20.0,38.0,38.0,38.0,51.0,7.0,47.0,47.0,47.0,55.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31RQC_SNIP_DLP2177233-1_114,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
D521E4A0,MC6GR040WAA5,1L278VD,FL,8M5CL,X78D,AME419_PM6,263067.0,P_78_GABON_B10_R3,2025-11-16 16:56:02,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-16 17:35:15,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,1X278DMT50NA2,0,0,0,AME419,D521E4A,40,11.0,7.0,OFF,ON,ON,ON,OFF,13028.0,633.0,12364.0,584.0,537.0,P_78_GABON_B10_R3,0.9529630556,11/16/2025 4:56:02 PM,3.1232161111,55.0,26.026800926,False,False,False,False,False,False,1.0,False,False,0.073,0.07694,,0.0,0.0,0.0,0.0,0.0,0.005,0.002,,0.003,0.011,0.0,,0.004,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667,0.222222,1.0,1.333333,0.833333,0.888889,0.0,0.0,0.0,36.0,45.0,47.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,85.0,148.0,437.0,0.0,0.0,0.0,1.0,2.0,2.0,31.0,31.0,31.0,42.0,153.0,165.0,0.0,30.0,30.0,36.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.367YC_SNIP_DLP2158236-1_1656,0,0,0,2,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0
D521E4A0,MC6GR012WAD0,1L278VD,FL,8M5CL,X78D,AME419_PM6,263067.0,P_78_GABON_B10_R3,2025-11-16 16:45:37,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-16 17:35:15,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,1X278DMT50NA2,0,0,0,AME419,D521E4A,12,8.0,4.0,OFF,ON,ON,ON,OFF,13028.0,633.0,12364.0,584.0,537.0,P_78_GABON_B10_R3,0.9529630556,11/16/2025 4:45:37 PM,3.1232161111,55.0,26.026800926,False,False,False,False,False,False,1.0,False,False,0.073,0.07694,,0.0,0.0,0.0,0.0,0.0,0.005,0.002,,0.003,0.011,0.0,,0.004,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667,0.222222,1.0,1.333333,0.833333,0.888889,0.0,0.0,0.0,36.0,45.0,47.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,85.0,148.0,440.0,0.0,0.0,0.0,1.0,2.0,2.0,28.0,28.0,28.0,39.0,150.0,162.0,2.0,30.0,30.0,36.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.367YC_SNIP_DLP2158236-1_1656,0,0,0,2,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0
D5295610,GP5YS159JKE7,8PXMCVAG,FL,8M6CL,PXMG,AME411_PM4,260463.0,P_78_GABON,2025-11-16 08:36:11,POR+CV+GF,2,0.0,BSL,ZERO,True,2025-11-16 10:59:38,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT61NA1,0,0,0,AME411,D529561,159,20.0,20.0,OFF,OFF,ON,ON,OFF,3470.0,220.0,3470.0,220.0,611.0,P_78_GABON,5.5040491667,11/16/2025 8:36:11 AM,2.6259383333,36.0,21.882819444,True,True,True,True,True,False,1.0,False,True,0.0641,0.08394,1062.2697222222223,0.001,0.0,0.0,0.0,0.002,0.0,0.056,,0.0,0.007,0.001,,0.004,0.002,0.002,0.0,0.002,0.0,0.0,0.0,0.055556,0.037037,0.0,0.0,0.0025,0.001667,0.0,0.0,0.722222,0.703704,1.0,0.333333,1.388889,1.296296,0.0,0.0,0.0,0.0,0.0,0.0,19.0,55.0,105.0,222.0,336.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,1,2,1,2,2,0,0,2,2,0,0,1,1,0,0,1,1
D5295610,GP5YS160JKA5,8PXMCVAG,FL,8M6CL,PXMG,AME411_PM4,260463.0,P_78_GABON,2025-11-16 08:14:31,POR+CV+GF,2,0.003553,BSL,BSL,False,2025-11-16 10:59:38,BPD448,0.0,BSL,ZERO,True,0.003553,BSL,BSL,False,SNY510,8PXMCGMT61NA1,0,0,0,AME411,D529561,160,15.0,15.0,OFF,OFF,ON,ON,OFF,3470.0,220.0,3470.0,220.0,611.0,P_78_GABON,5.5040491667,11/16/2025 8:14:31 AM,2.6259383333,36.0,21.882819444,True,True,True,True,True,False,1.0,False,True,0.0641,0.08394,1061.9086111111112,0.001,0.0,0.0,0.0,0.002,0.0,0.056,,0.0,0.007,0.001,,0.004,0.002,0.002,0.0,0.002,0.0,0.0,0.0,0.055556,0.037037,0.0,0.0,0.0025,0.001667,0.0,0.0,0.722222,0.703704,1.0,0.333333,1.388889,1.296296,0.0,0.0,0.0,0.0,0.0,0.0,14.0,50.0,100.0,222.0,331.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,1,2,1,2,2,0,0,2,2,0,0,1,1,0,0,1,1
D5312120,KHYXQ028WFD2,8PXMCVAG,FL,8M6CL,PXMG,AME427_PM5,260463.0,P_78_GABON,2025-11-16 07:22:27,POR+CV+GF,4,0.0,BSL,ZERO,True,2025-11-16 08:24:27,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT61NA1,0,0,1,AME427,D531212,28,21.0,6.0,OFF,OFF,ON,ON,OFF,640.0,45.0,640.0,45.0,640.0,P_78_GABON,1.2041472222,11/16/2025 7:22:27 AM,2.8951461111,40.327544619,24.126217593,False,False,True,True,False,False,2.0,False,True,0.1244,0.1244,,0.0,0.025,0.006,0.0,0.0,0.0,0.001,,0.002,0.01,0.001,,0.0,0.001,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,0.555556,0.444444,0.296296,1.0,1.0,0.666667,0.444444,0.0,13.0,13.0,13.0,13.0,13.0,28.0,31.0,93.0,274.0,480.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_3542,0,0,0,2,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0
D5312120,KHZ0E641WFC1,8PXMCVAG,FL,8M6CL,PXMG,AME427_PM6,260463.0,P_78_GABON,2025-11-16 07:13:49,POR+CV+GF,4,0.003584,BSL,BSL,False,2025-11-16 08:24:27,BPD446,0.0,BSL,ZERO,True,0.003584,BSL,BSL,False,SNY510,8PXMCGMT61NA1,0,0,1,AME427,D531212,641,14.0,4.0,OFF,OFF,ON,ON,OFF,1383.0,95.0,1383.0,95.0,417.0,P_78_GABON,1.2738666667,11/16/2025 7:13:49 AM,4.6877016667,61.327576106,39.064180556,False,False,False,True,False,False,1.0,False,True,0.1153,0.09746,403.5802777777778,0.001,0.013,0.002,0.0,0.0,0.0,0.002,,0.002,0.002,0.0,,0.002,0.002,0.004,0.001,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,13.0,13.0,26.0,27.0,87.0,258.0,428.0,445.0,0.0,0.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_3542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
