LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_EDI@BEEP,DEFECT@WAFER@CLASS_EDI@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_EDI@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_EDI@BLURRY_IMAGE,DEFECT@WAFER@CLASS_EDI@BROKEN_PATTERN,DEFECT@WAFER@CLASS_EDI@DENT,DEFECT@WAFER@CLASS_EDI@DOME,DEFECT@WAFER@CLASS_EDI@FALLEN_LINES,DEFECT@WAFER@CLASS_EDI@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_EDI@LARGE_PARTICLE,DEFECT@WAFER@CLASS_EDI@MINI,DEFECT@WAFER@CLASS_EDI@NVD_FALSE,DEFECT@WAFER@CLASS_EDI@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_EDI@PATTERN,DEFECT@WAFER@CLASS_EDI@RESIDUE,DEFECT@WAFER@CLASS_EDI@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_EDI@SCRATCH,DEFECT@WAFER@CLASS_EDI@SIZE_SMALL,DEFECT@WAFER@CLASS_EDI@SMALL_PARTICLE,DEFECT@WAFER@CLASS_EDI@WAFER_TOTAL,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D530636,696,KHXLP696WFE7,0,0,0,0,0,0,0.645056766,0,0.7747397578,0,0,0,0,0,0,5.8488441196,0,12.056834562,0,19.325475205,D5306360Q,PXMG,12/12/2025 4:51:07 AM,BPD446,8M5CL,8M5CL,02/15/2026 1:07:21 AM,8M5CL,D1D,3,7791906
D530636,697,KHX3P697WFA4,0,0,0,0,0,0,0.6815309293,3.2322154344,2.0371733635,0,0,0,0,0,0,2.6205233871,0.8920637524,8.0764894084,0,17.539998494,D5306360Q,PXMG,12/12/2025 4:51:07 AM,BPD446,8M5CL,8M5CL,02/15/2026 1:06:17 AM,8M5CL,D1D,4,7791873
D531197,27,A1YYF027SLD1,0,0,0,0,0,0,0.7044947577,0,0,0,0,0,0,2.3201964478,0,1.8058776894,0.6147472349,0,0.7716889167,6.2170050466,D5311970,PXMG,12/07/2025 6:05:01 PM,BPD454,8M5CL,8M5CL,02/17/2026 12:50:08 PM,8M5CL,D1D,1,7119619
D531197,30,A1YYF030SLA0,0,0,0,0,0,0,0.5666285531,5.5097809792,0,0,0,0,0,0,0,3.9254659836,0,2.3705720141,0,12.372445331,D5311970,PXMG,12/07/2025 6:05:01 PM,BPD454,8M5CL,8M5CL,02/17/2026 12:50:21 PM,8M5CL,D1D,2,7119628
D530635,29,KHXLT029WFA2,0,0,0,0,0,0,0,1.3441205828,0,0,0,0,0,0,0,0,0,4.6205197544,1.512486492,7.477129048,D5306350,PXMG,12/08/2025 3:01:59 AM,BPD442,8M5CL,8M5CL,02/17/2026 12:50:20 PM,8M5CL,D1D,1,7070374
D530635,42,KHXLT042WFB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5391810158,1.0656490047,1.5069841884,0,5.1118164081,D5306350,PXMG,12/08/2025 3:01:59 AM,BPD442,8M5CL,8M5CL,02/17/2026 12:50:08 PM,8M5CL,D1D,2,7070386
D531201,260,KHYXL260WFF6,1.8342089835,0,0,0,0,0,1.1069633563,0,1.1671205357,0,0,0,0,0,0,1.7081260978,0,10.692996926,0,16.166191855,D5312010,PXMG,12/08/2025 7:24:58 PM,BPD444,8M5CL,8M5CL,02/17/2026 12:50:08 PM,8M5CL,D1D,1,7120032
D531201,351,KHYXL351WFE5,0,0,0,0,0,0,0.9241288006,0,0,0,0,0,0,0,0,3.836197404,0,19.022392386,0,23.782716372,D5312010,PXMG,12/08/2025 7:24:58 PM,BPD444,8M5CL,8M5CL,02/17/2026 12:50:16 PM,8M5CL,D1D,2,7119903
D530648,368,GP2EG368JKH0,0,0,0,0,0,0,0.2221201698,0,1.3278827576,0,0,0,0,0,0,0,0,4.245486168,0.7299176669,6.5254067623,D5306480,PXMG,12/13/2025 3:06:04 PM,BPD442,8M5CL,8M5CL,03/08/2026 9:47:09 AM,8M5CL,D1D,1,7089855
D530648,369,GP2EG369JKD7,0,0,0,0,0,0,0.3297339521,0,2.5630428166,0,0,0,0,0,0,1.9396358887,0,15.621487108,0.794182375,20.8307373,D5306480,PXMG,12/13/2025 3:06:04 PM,BPD442,8M5CL,8M5CL,03/08/2026 9:32:58 AM,8M5CL,D1D,2,7089745
D531196,536,GQ0VB536JKG6,8.3481974495,0,0,0,0,0,0.9570520345,1.2905379794,0,0,0,0,0,0,0,11.825653648,0,10.673472343,0.7500734229,31.47050247,D5311960,PXMG,12/07/2025 12:10:35 AM,BPD444,8M5CL,8M5CL,02/17/2026 12:50:33 PM,8M5CL,D1D,1,7119556
D531196,537,GQ0VB537JKD5,0,0,0,0,0,0,0.2538224132,0,5.912464744,0,0,0,0,0,0,0.7310706744,0,1.6578331044,0,8.5551909361,D5311960,PXMG,12/07/2025 12:10:35 AM,BPD444,8M5CL,8M5CL,02/17/2026 12:50:20 PM,8M5CL,D1D,2,7119668
D531221,60,KHZ0G060WFF4,0.7549886563,0,0,0,0,0,1.7574763612,1.0534213993,0,0,0,0,0,2.0183927876,0,0.7246395638,0,0,1.1853739754,7.4942927437,D5312210,PXMG,12/07/2025 10:41:55 AM,BPD436,8M5CL,8M5CL,03/03/2026 5:25:08 AM,8M5CL,D1D,1,7125894
D531221,66,KHZ0G066WFB4,1.670429446,0,0,0,0,0,0,0,0.7209228996,0,0,0,0,0,0,4.0654038898,0,2.3424771114,0,8.7992333468,D5312210,PXMG,12/07/2025 10:41:55 AM,BPD436,8M5CL,8M5CL,03/03/2026 12:31:37 AM,8M5CL,D1D,2,7125912
D531232,21,KHYXQ021WFD0,0,0,0,0,0,0,0.2309207091,1.9813812446,0.6296548642,0,0,0,0,0,0,0,0,15.713384578,0,18.555339177,D5312320,PXMG,12/12/2025 10:44:07 AM,BPD448,8M5CL,8M5CL,02/17/2026 12:47:04 PM,8M5CL,D1D,1,7128134
D531232,51,KHYXQ051WFB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7907153088,0,16.487148005,0,19.277863314,D5312320,PXMG,12/12/2025 10:44:07 AM,BPD448,8M5CL,8M5CL,02/17/2026 12:47:10 PM,8M5CL,D1D,2,7128142
D531205,654,GQ0VB654JKG3,0,0,0,0,0,0,0,1.6492884441,0,0,0,0,0,0,0,1.3229059463,1.1986176156,3.7034249854,0,7.8742391906,D5312050,PXMG,12/18/2025 7:26:12 PM,BPD454,8M5CL,8M5CL,03/15/2026 4:01:00 AM,8M5CL,D1D,1,7123360
D531205,655,GQ0VB655JKD2,0,0,0,0,0,0,0.5512871941,1.5228745736,0,0,0,0,0,0,0,2.469345959,0.8406003706,0,0,5.3841103162,D5312050,PXMG,12/18/2025 7:26:12 PM,BPD454,8M5CL,8M5CL,02/17/2026 12:43:09 PM,8M5CL,D1D,2,7123359
D531205,663,GQ0VB663JKG5,0,0,0,0,0,0,0.3393099795,1.4207154897,5.1069491096,0,0,0,0,0,0,4.2582947585,0,2.6676247508,0,13.324769234,D5312050,PXMG,12/18/2025 7:26:12 PM,BPD454,8M5CL,8M5CL,03/21/2026 2:58:56 PM,8M5CL,D1D,3,7123366
D531205,677,GQ0VB677JKG0,0,0,0,0,0,0,0.3790562619,0,0,0,0,0,0,0,0,0,0,3.001638628,0,3.3806948899,D5312050,PXMG,12/18/2025 7:26:12 PM,BPD454,8M5CL,8M5CL,03/14/2026 4:29:51 PM,8M5CL,D1D,4,7123346
D532331,327,KJ09W327WFG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8507363222,0,1.6934902723,0,4.5442265945,D5323310,PXMG,12/16/2025 10:38:37 AM,BPD436,8M5CL,8M5CL,02/14/2026 4:10:32 PM,8M5CL,D1D,1,7160317
D532331,375,KJ09W375WFF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05456153,0.6987482538,2.7533097838,D5323310,PXMG,12/16/2025 10:38:37 AM,BPD436,8M5CL,8M5CL,02/14/2026 4:09:25 PM,8M5CL,D1D,2,7160269
D532331,391,KJ09W391WFE7,2.6377762113,0,0,0,0,0,0.4884772405,0,0.6944261729,0,0,0,0,0,0,0,0,1.022629203,0,4.8433088277,D5323310,PXMG,12/16/2025 10:38:37 AM,BPD436,8M5CL,8M5CL,02/14/2026 4:09:07 PM,8M5CL,D1D,3,7160259
D532331,392,KJ09W392WFB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3194333943,0,2.049223507,0,3.3686569013,D5323310,PXMG,12/16/2025 10:38:37 AM,BPD436,8M5CL,8M5CL,02/14/2026 4:08:58 PM,8M5CL,D1D,4,7160058
D532326,253,GQ8TY253JKB1,0,0,0,0,0,0,0.0835972105,0,0,0,0,0,0,0,0,2.3557959288,0,0,0,2.4393931393,D5323260,PXMG,12/16/2025 4:58:57 AM,BPD444,8M5CL,8M5CL,02/20/2026 9:22:08 AM,8M5CL,D1D,1,7159979
D532326,254,GQ8TY254JKF3,0,0,0,0,0,0,0.2271145748,0.7661760356,0,0,0,0,0,0,0,2.9703844409,0,7.0110384258,0,10.974711278,D5323260,PXMG,12/16/2025 4:58:57 AM,BPD444,8M5CL,8M5CL,02/20/2026 5:03:09 AM,8M5CL,D1D,2,7159948
D530648,370,GP2EG370JKH0,0,0,0,0,0,0,0,1.2586736314,0,0,0,0,0,0,0,4.028021725,0,4.248224184,0.9191750476,10.047469529,D5306480Q,PXMG,12/19/2025 12:06:23 PM,BPD442,8M5CL,8M5CL,03/07/2026 7:20:50 PM,8M5CL,D1D,1,7828224
D530648,371,GP2EG371JKD7,0,0,0,0,0,0,0,0,2.4136958387,0,0,0,0,0,0,0.7310706744,0,11.908233827,0,14.632076692,D5306480Q,PXMG,12/19/2025 12:06:23 PM,BPD442,8M5CL,8M5CL,03/08/2026 6:10:51 AM,8M5CL,D1D,2,7828161
D530648,376,GP2EG376JKD0,0,0,0,0,0,0,0.5055938891,2.1155076844,11.753605343,0,0,0,0,0,0,0.9327705613,0,17.018367982,0,32.325845459,D5306480Q,PXMG,12/19/2025 12:06:23 PM,BPD442,8M5CL,8M5CL,03/08/2026 4:30:11 AM,8M5CL,D1D,3,7828176
D530648,377,GP2EG377JKH2,0,0,0,0,0,0,0.6391288302,3.6247349341,0,0,0,0,0,0,0,0,0,0,0,4.2638637642,D5306480Q,PXMG,12/19/2025 12:06:23 PM,BPD442,8M5CL,8M5CL,03/11/2026 12:00:54 AM,8M5CL,D1D,4,7828175
D532333,19,KHZTT019WFB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9662454887,0,2.9662454887,D5323330,PXMG,12/20/2025 2:26:27 PM,BPD436,8M5CL,8M5CL,03/11/2026 12:23:41 AM,8M5CL,D1D,1,7160172
D532333,22,KHZTT022WFF5,0,0,0,0,0,0,0,0,2.191540958,0,2.5551362815,0,0,0,0,0,0,0.8789668984,2.0607187756,7.6863629135,D5323330,PXMG,12/20/2025 2:26:27 PM,BPD436,8M5CL,8M5CL,03/10/2026 11:52:41 PM,8M5CL,D1D,2,7160348
D531202,331,KHZ0K331WFC4,1.8774272102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5471664082,0,0,0,6.4245936185,D5312020,PXMG,12/19/2025 12:58:47 PM,BPD454,8M5CL,8M5CL,03/29/2026 8:28:34 PM,8M5CL,D1D,1,7120065
D531202,347,KHZ0K347WFD0,0,0,0,0,0,0,0.66808766,1.7747311943,0,0,0,0,0,0,0,0,0,0,0,2.4428188544,D5312020,PXMG,12/19/2025 12:58:47 PM,BPD454,8M5CL,8M5CL,03/23/2026 1:05:00 AM,8M5CL,D1D,2,7120067
D532329,487,GQ8TY487JKA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7570945303,0,2.6219455913,1.2121795213,5.5912218617,D5323290AF,PXMG,12/27/2025 5:33:09 AM,BPD454,8M5CL,8M5CL,03/11/2026 7:37:41 PM,8M5CL,D1D,1,7864683
D532329,489,GQ8TY489JKB4,1.773854797,0,0,0,0,0,0.3459350995,1.1785746762,3.8073339794,0,0,0,0,0,0,0,0,1.2806427923,0,8.3863413444,D5323290AF,PXMG,12/27/2025 5:33:09 AM,BPD454,8M5CL,8M5CL,03/11/2026 7:48:59 PM,8M5CL,D1D,2,7864656
D532329,492,GQ8TY492JKF6,0,0,0,0,0,0,0,2.2391164593,0,0,0,0,0,0,0,6.5705675315,0,0,0.4840504318,9.2937344226,D5323290AF,PXMG,12/27/2025 5:33:09 AM,BPD454,8M5CL,8M5CL,03/12/2026 9:22:44 PM,8M5CL,D1D,3,7864670
D532329,493,GQ8TY493JKC5,0,0,0,0,0,0,0.1180340783,0,0,0.673565698,0,0,0,0,0,3.5480867777,0,1.1033642552,0.8929556808,6.3360064901,D5323290AF,PXMG,12/27/2025 5:33:09 AM,BPD454,8M5CL,8M5CL,03/12/2026 9:36:17 PM,8M5CL,D1D,4,7864615
D532302,22,MCD3R022WAD2,0.8241625951,0,0,0,0,0,0.9137100117,2.620131722,0,0,0,0,0,0,0,6.5685750476,0.6347468713,9.5672545192,0,20.300125315,D5323020,PXMG,12/25/2025 3:25:28 PM,BPD458,8M5CL,8M5CL,03/21/2026 5:55:22 PM,8M5CL,D1D,1,7153504
D532302,30,MCD3R030WAG5,0,0,0,0,0,0,0,2.4718632099,0,0,0,0,0,0,0,4.160455928,0,2.4715333285,0,9.1038524663,D5323020,PXMG,12/25/2025 3:25:28 PM,BPD458,8M5CL,8M5CL,03/19/2026 10:28:51 PM,8M5CL,D1D,2,7153465
D532302,32,MCD3R032WAA3,0,0,0,0,0,0,0,1.8581759697,4.3792574905,0,0,0,0,0,0,1.9312798961,0,21.576287061,0,29.487655507,D5323020,PXMG,12/25/2025 3:25:28 PM,BPD458,8M5CL,8M5CL,03/21/2026 3:26:16 PM,8M5CL,D1D,3,7153461
D532305,403,GQ7WW403JKF3,0,0,0,0,0,0,0.5475153576,2.2253303209,20.770374603,0,0,0,0,0,0,28.776630196,0,1.0545655651,1.290924375,42.558037932,D5323050AB,PXMG,12/23/2025 10:33:02 PM,BPD444,8M5CL,8M5CL,02/14/2026 5:39:41 PM,8M5CL,D1D,1,7851125
D532305,404,GQ7WW404JKC2,0,0,0,0,0,0,1.8227159141,13.604231426,0,0,0,0,0,0,0,6.057740442,0,2.1743145492,0.6545067696,24.313506901,D5323050AB,PXMG,12/23/2025 10:33:02 PM,BPD444,8M5CL,8M5CL,03/12/2026 9:46:50 PM,8M5CL,D1D,2,7851090
D532305,449,GQ7WW449JKE5,0.9067606026,0,0,0,0,0,0.405050872,0,0,0,0,0,0,0,0,10.534329047,3.086737917,1.2179837121,0,16.150859932,D5323050AB,PXMG,12/23/2025 10:33:02 PM,BPD444,8M5CL,8M5CL,03/12/2026 10:38:29 PM,8M5CL,D1D,3,7851131
D532305,450,GQ7WW450JKA3,0,0,0,0,0,0,1.3825639052,0.7122624122,14.842861461,0,0,0,0,0,0,0,0,7.8793435561,0.5497936036,25.042843977,D5323050AB,PXMG,12/23/2025 10:33:02 PM,BPD444,8M5CL,8M5CL,02/14/2026 5:37:51 PM,8M5CL,D1D,4,7851088
D530990,167,A14U9167SLA3,0,0,0,0,0,0,0,2.1500624095,3.4743940478,0,0,0,0,0,0,0,0,3.1394993882,0,8.7639558456,D5309900,PNCB,12/23/2025 6:39:16 PM,BPD446,8M5CL,8M5CL,03/04/2026 11:02:02 AM,8M5CL,D1D,1,7101459
D530990,168,A14U9168SLE5,0,0,0,0,0,0,0,8.1123837385,0,0,0,0,0,0,0,0,0,3.275038706,0,11.387422445,D5309900,PNCB,12/23/2025 6:39:16 PM,BPD446,8M5CL,8M5CL,03/04/2026 3:47:08 AM,8M5CL,D1D,2,7101442
D530990,169,A14U9169SLB4,0,0,0,0,0,0,0.3209232368,0,0,0,0,0,0,0,0,2.1213469411,0,0,0,2.4422701779,D5309900,PNCB,12/23/2025 6:39:16 PM,BPD446,8M5CL,8M5CL,03/02/2026 6:49:21 AM,8M5CL,D1D,3,7101516
D530990,170,A14U9170SLE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3730949787,0,0.7310178748,0,4.1041128535,D5309900,PNCB,12/23/2025 6:39:16 PM,BPD446,8M5CL,8M5CL,03/04/2026 1:21:40 AM,8M5CL,D1D,4,7101506
D532329,484,GQ8TY484JKC3,1.1598433511,0,0,0,0,0,1.2104185744,1.0727282604,1.9721170192,0,0,0,0,0,0,0,1.447845243,2.4437573112,0,9.3067097592,D5323290,PXMG,12/24/2025 8:27:44 PM,BPD458,8M5CL,8M5CL,03/12/2026 8:55:36 PM,8M5CL,D1D,1,7160235
D532329,486,GQ8TY486JKD4,3.9424108936,0,0,0,0,0,0,2.6329795045,0,0,0,0,0,0,0,1.6975698917,0,0,0.5035200344,8.7764803242,D5323290,PXMG,12/24/2025 8:27:44 PM,BPD458,8M5CL,8M5CL,03/12/2026 9:52:45 PM,8M5CL,D1D,2,7160313
D532298,609,GP8YG609JKB2,9.0226878904,0,0,0,0,0,1.200063051,6.7859289047,2.3245185288,0,0,0,0,0,0,2.6809970208,0,4.6195834515,0,26.633778847,D5322980,PXMG,12/24/2025 12:15:19 AM,BPD458,8M5CL,8M5CL,02/19/2026 10:37:11 AM,8M5CL,D1D,1,7150716
D532298,610,GP8YG610JKE3,1.6837588554,0,0,0,0,0,0.6186772468,0,0,0,0,0,0,1.3675037178,0,2.4417032494,0,0,0,6.1116430694,D5322980,PXMG,12/24/2025 12:15:19 AM,BPD458,8M5CL,8M5CL,02/19/2026 1:10:19 PM,8M5CL,D1D,2,7150623
D530643,226,GP1WY226JKD3,0,0,0,0,0,0,0.2330964249,1.1054744914,2.7869967506,0,0,0,0,0,0,0,0.6102036922,2.5183588993,0,7.2541302583,D5306430,PXMG,12/24/2025 12:05:38 PM,BPD450,8M5CL,8M5CL,03/20/2026 4:31:22 AM,8M5CL,D1D,1,7089746
D530643,227,GP1WY227JKA2,0,0,0,0,0,0,0.9260479998,4.4931781147,4.2146146724,0,0,0,0,0,0,1.8831581831,0,1.7405938548,0,13.257590606,D5306430,PXMG,12/24/2025 12:05:38 PM,BPD450,8M5CL,8M5CL,03/19/2026 8:24:04 PM,8M5CL,D1D,2,7089776
D532305,401,GQ7WW401JKE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7232855624,0,2.421075326,0,4.1443608884,D5323050,PXMG,12/22/2025 8:46:16 PM,BPD448,8M5CL,8M5CL,02/15/2026 10:58:22 PM,8M5CL,D1D,1,7153652
D532305,402,GQ7WW402JKB1,1.729249506,0,0,0,0,0,0,2.0447811036,0,0,0,0,0,0,0,2.5933717396,0,6.3046281104,0.4764697563,13.148500216,D5323050,PXMG,12/22/2025 8:46:16 PM,BPD448,8M5CL,8M5CL,02/16/2026 1:11:24 AM,8M5CL,D1D,2,7153810
D531202,349,KHZ0K349WFE1,0,0,0,0,0,0,0,2.2663301843,0,0,0,0,0,0,0,2.1385714238,0,2.0573460329,0,6.462247641,D5312020S,PXMG,12/21/2025 10:01:58 AM,BPD448,8M5CL,8M5CL,03/28/2026 11:52:56 AM,8M5CL,D1D,1,7838238
D531202,356,KHZ0K356WFD2,0,0,0,0,0,0,0.1276971055,1.8620135905,0,0,0,0,0,0,0,2.6951643552,0,13.497893044,0,18.182768095,D5312020S,PXMG,12/21/2025 10:01:58 AM,BPD448,8M5CL,8M5CL,03/29/2026 11:25:58 AM,8M5CL,D1D,2,7838219
D531202,397,KHZ0K397WFD3,1.6245233502,0,0,0,0,0,0.3089356015,1.5907964751,0,0,0,0,0,0,0,3.0517685546,1.9774940342,0,0,8.5535180156,D5312020S,PXMG,12/21/2025 10:01:58 AM,BPD448,8M5CL,8M5CL,03/28/2026 7:06:07 AM,8M5CL,D1D,3,7838261
D531202,398,KHZ0K398WFA2,0,0,0,0,0,0,1.0331798741,0,0,0,0,0,0,0,0,5.4063543508,1.2922071794,5.6040369035,0,13.335778308,D5312020S,PXMG,12/21/2025 10:01:58 AM,BPD448,8M5CL,8M5CL,03/28/2026 9:33:58 PM,8M5CL,D1D,4,7838158
D532310,402,GQ6PL402JKD5,0,0,0,0,0,0,0.793061373,0,4.7205308365,0,0,0,0,0,0,6.23281512,0.9895035714,0.7808887478,0,12.279588104,D5323100,PXMG,01/06/2026 10:18:54 PM,BPD454,8M5CL,8M5CL,02/14/2026 5:23:42 PM,8M5CL,D1D,1,7153679
D532310,403,GQ6PL403JKA4,0,0,0,0,0,0,0.6691149308,0,21.069967144,0,0,0,0,0,0,4.5772101958,0,16.67661623,0,40.828227093,D5323100,PXMG,01/06/2026 10:18:54 PM,BPD454,8M5CL,8M5CL,03/26/2026 4:33:14 AM,8M5CL,D1D,2,7153661
D532297,52,A1YQA052SLG3,0,0,0,0,0,0,0.4442403396,0.756748024,0,0,0,0,0,0,0,0,0,7.1109243267,0,8.3119126903,D5322970S,PXMG,01/21/2026 7:22:42 PM,BPD442,8M5CL,8M5CL,04/23/2026 3:43:00 PM,8M5CL,D1D,1,7985358
