WAFER_ID,LAYER,LOT7,INSPECT_TIME,CHM_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,CHM_DEP_EQUIP_9110D_310,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_8102_1100,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_9110D_1000,CHM_DEP_EQUIP_BARC_TBF_LPCLEAN,CHM_DEP_EQUIP_PLUTO_ESD_FORK,CHM_DEP_PROCESS_6001_V5_12_G,CHM_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA3_LEOCB,HM_CLN_EQUIP_HRVA_LEOCB_1278,HM_CLN_EQUIP_HRVA_LEOCB_1278_P2,HM_CLN_EQUIP_KOH_TNPPFREE_DRUM,HM_CLN_EQUIP_LEOCB,HM_CLN_EQUIP_LEOCB_CHEMLOCK,HM_CLN_EQUIP_LEOCB_PULSE_FFPM,HM_CLN_EQUIP_LEOCB_TNPP_FREE_NH4OH,HM_CLN_EQUIP_LEOCB_TRC_NDTD_ER_PILOT,HM_CLN_EQUIP_MFG_L4_PWP_LEO_CHUCKS_REFURB_QUAL_LEOCB,HM_CLN_EQUIP_R3HRVA_LEOCB_1278,HM_CLN_EQUIP_TNPPFREEKOH,HM_CLN_EQUIP_TRC_PALL_STPS1_AND_HYBRID_CONFGURATION_FILTERS_PILOT_WW0626,HM_CLN_EQUIP_TR_PLUS_CB,HM_CLN_PROCESS_CNS4,HM_CLN_PROCESS_DELTRIM,HM_CLN_PROCESS_KMX8,HM_CLN_PROCESS_LEOCB_270CNS_EXTRA_DTD1,HM_ETCH_EQUIP_AMECT_CH_CLEAN2,HM_ETCH_EQUIP_AMECT_GF,HM_ETCH_EQUIP_AMECT_LIDS,HM_ETCH_EQUIP_AMECT_LINERS,HM_ETCH_EQUIP_AMECT_MF_CLEAN,HM_ETCH_EQUIP_AMECT_TEFLON_SHIM,HM_ETCH_EQUIP_FK_PM_PILOT_EXT,HM_ETCH_PROCESS_80P_ROADRUNNER,HM_ETCH_PROCESS_80P_ROADRUNNER_W78,HM_ETCH_PROCESS_ICCR_CCMR3_WL,HM_ETCH_PROCESS_NONE,SED_EQUIP_2805_CIPVII,SED_EQUIP_2805_XPR4_NPT3,SED_EQUIP_N58_XPR5,SED_EQUIP_PLUTO_ESD_FORK,SED_EQUIP_PROV_STREAKTS,SED_PROCESS_2805_6Q6,SED_PROCESS_2805_AJ,SED_PROCESS_2805_AK,SED_PROCESS_ACE_RECIPE_OPTIMIZATION,SED_PROCESS_CHOZO,SIARC_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,SIARC_DEP_EQUIP_9110D_317,SIARC_DEP_EQUIP_BARC_TBF_CIPAMC_9825_280,SIARC_DEP_EQUIP_BARC_TBF_LPCLEAN,SIARC_DEP_EQUIP_PLUTO_ESD_FORK,SIARC_DEP_PROCESS_6001_V5_12_G,SIARC_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA_LEOCB_1278_P3
5DXKR279MVE7,8M6CL,D612559,2026-06-22 21:07:10,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
5DXKR282MVB6,8M6CL,D612559,2026-06-22 21:07:10,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJCHY019WFF6,8M5CL,D612475,2026-06-22 15:23:59,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
KJCHY021WFF6,8M5CL,D612475,2026-06-22 15:23:59,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCMUB002WAD7,8M6CL,D612470,2026-06-21 07:12:49,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCMUB078WAB7,8M6CL,D612470,2026-06-21 07:12:49,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCLXP021WAG2,8M6CL,D612490,2026-06-21 06:21:34,AR189_1000_NON_HVM_BATCH,UNDEFINED,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCLXP022WAD1,8M6CL,D612490,2026-06-21 06:21:34,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ9HB455WFF3,8M5CL,D612557,2026-06-21 04:52:52,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ9HB482WFG1,8M5CL,D612557,2026-06-21 04:52:52,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ9JG299WFF6,8M5CL,D612557,2026-06-21 02:28:52,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ9JG390WFD4,8M5CL,D612557,2026-06-21 02:28:52,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJD2E013WFE4,8M5CL,D615273,2026-06-20 02:11:00,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJD2E028WFA6,8M5CL,D615273,2026-06-20 02:11:00,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCLXP021WAG2,8M5CL,D612490,2026-06-19 20:13:45,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCLXP022WAD1,8M5CL,D612490,2026-06-19 20:13:45,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCMUB002WAD7,8M5CL,D612470,2026-06-19 14:02:45,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,NEWKOH,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCMUB078WAB7,8M5CL,D612470,2026-06-19 14:02:45,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,NEWKOH,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
A2CJE153SLA7,8M6CL,D613622,2026-06-19 07:00:15,AR189_1000_NON_HVM_BATCH,UNDEFINED,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,NEWKOH,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A2DFY080SLH2,8M6CL,D613622,2026-06-19 07:00:15,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,NEWKOH,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ7SN639JKF3,8M6CL,D613630,2026-06-18 07:00:13,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ7SN652JKG6,8M6CL,D613630,2026-06-18 07:00:13,AR189_1000_HVM_BATCH,UNDEFINED,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
5DXKO599MVC6,8M6CL,D611445,2026-06-18 02:49:27,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
5DXKO602MVF3,8M6CL,D611445,2026-06-18 02:49:27,AR189_1000_NON_HVM_BATCH,UNDEFINED,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCMTH346WAG0,8M6CL,D611328,2026-06-18 02:34:01,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCMTH359WAB1,8M6CL,D611328,2026-06-18 02:34:01,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJAAE047WFA5,8M6CL,D611448,2026-06-17 22:36:02,AR189_1000_NON_HVM_BATCH,UNDEFINED,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
